[行政班]高一英语（2026.3.21）-高一年级（英语）小题得分明细,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
准考证号,自定义考号,班级,英语,校次,班次,客观分,主观分,单选题,填空题,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
82162858,7105100274,高一553班,91,210,2,81,10,81,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,2,2,2,0,2,2,2,0,0,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82164285,7106100440,高一569班,91,210,14,81,10,81,10,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,2,2,0,2,2,2,2,2,2,2,2,2,0,2,1,1,1,1,1,1,1,1,1,1
82164311,7106101339,高一566班,91,210,3,82,9,82,9,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1,1
82164409,7105100284,高一559班,91,210,2,81,10,81,10,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,0,2,2,2,2,0,2,2,2,2,2,0,2,1,1,1,1,1,1,1,1,1,1
82165055,7106100107,高一562班,91,210,15,82,9,82,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,2,2,0,2,2,2,0,2,2,2,0,2,2,2,1,1,1,1,1,1,1,0,1,1
82165742,7106100610,高一563班,91,210,6,83,8,83,8,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,1,1,1,0,1,1,0,1,1,1
82166208,7105100492,高一552班,91,210,25,82,9,82,9,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1,1
82166215,7105100459,高一557班,91,210,6,85,6,85,6,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1,0,0,0,1,0,1,1,1,1
82166239,7105100011,高一552班,91,210,25,81,10,81,10,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,2,2,0,2,1,1,1,1,1,1,1,1,1,1
82167442,7105100412,高一551班,91,210,22,82,9,82,9,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0,3,3,3,3,3,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,1,1,1,1,1
82167461,7105100244,高一554班,91,210,10,81,10,81,10,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,0,2,0,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82167463,7105100138,高一552班,91,210,25,81,10,81,10,3,3,3,3,3,3,3,0,3,0,3,3,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82167843,7106101318,高一565班,91,210,7,81,10,81,10,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,2,2,2,0,2,2,2,0,0,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82167846,7106100621,高一569班,91,210,14,82,9,82,9,3,3,3,3,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,1,1,1,1,1,1,1,1,1
82170534,7105100282,高一560班,91,210,2,85,6,85,6,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,0,0
82174085,7106101333,高一569班,91,210,14,81,10,81,10,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,0,2,2,2,0,2,2,2,2,0,1,1,1,1,1,1,1,1,1,1
82145522,7105100314,高一553班,90,247,3,81,9,81,9,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,2,2,2,0,2,0,2,2,2,2,2,2,0,2,2,0,1,1,1,1,1,1,1,1,1
82150420,7106100137,高一564班,90,247,24,80,10,80,10,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82153667,7105100411,高一558班,90,247,4,81,9,81,9,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,0,2,2,0,2,2,2,0,1,1,1,1,1,1,1,1,1
82156573,7106100212,高一561班,90,247,26,80,10,80,10,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82156580,7106100224,高一561班,90,247,26,82,8,82,8,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1,1,1,0,0,1,1,1,1,1
82156627,7106101224,高一562班,90,247,16,80,10,80,10,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,1,1,1,1,1,1,1,1,1,1
82156628,7106100906,高一562班,90,247,16,81,9,81,9,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0,2,2,2,2,0,2,2,2,2,2,0,2,2,2,1,1,1,1,0,1,1,1,1,1
82158335,7106101227,高一568班,90,247,12,80,10,80,10,3,3,3,3,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82159387,7105100398,高一555班,90,247,16,80,10,80,10,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82159524,7105100119,高一552班,90,247,29,80,10,80,10,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,1
82159526,7105100363,高一551班,90,247,24,82,8,82,8,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0,3,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,1,1,1,1,0,1,1,1,1
82159552,7105100340,高一555班,90,247,16,81,9,81,9,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0,2,2,0,2,2,2,0,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1,1
82160238,7105100429,高一557班,90,247,9,81,9,81,9,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,2,2,0,2,1,1,1,0,1,1,1,1,1,1
82160254,7105100098,高一552班,90,247,29,81,9,81,9,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,2,2,0,2,0,1,1,1,1,1,1,1,1,1
82160257,7105100129,高一557班,90,247,9,84,6,84,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,0,2,2,2,2,0,1,1,0,1,0,0,1,1,1
82160764,7106100834,高一568班,90,247,12,80,10,80,10,3,3,3,3,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82160775,7105100022,高一550班,90,247,21,80,10,80,10,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,1,1,1,1,1,1,1,1,1,1
82161066,7106100402,高一562班,90,247,16,80,10,80,10,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,1,1,1,1,1,1,1,1,1,1
82161147,7106100505,高一565班,90,247,9,80,10,80,10,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82161517,7105100505,高一551班,90,247,24,80,10,80,10,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82162604,7105100341,高一559班,90,247,3,82,8,82,8,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,0,3,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,1,1,1,1,1,1
82162816,7105100467,高一553班,90,247,3,80,10,80,10,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,1,1,1,1,1,1,1,1,1,1
82162843,7105100079,高一552班,90,247,29,80,10,80,10,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82162854,7105100015,高一551班,90,247,24,80,10,80,10,0,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82164008,7106100312,高一569班,90,247,19,83,7,83,7,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,0,0,1,0,1,1,1,1,1,1
82164416,7105100400,高一559班,90,247,3,81,9,81,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,2,0,2,2,2,0,2,2,2,2,2,2,2,2,0,0,1,1,1,1,1,1,1,1,1
82164689,7106100526,高一567班,90,247,11,82,8,82,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,0,2,2,2,2,0,2,2,0,0,1,1,0,1,1,1,1,0,1,1
82164702,7106101324,高一565班,90,247,9,81,9,81,9,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,0,2,2,2,2,0,1,1,1,1,1,1,1,1,1
82165028,7106100211,高一561班,90,247,26,80,10,80,10,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82166192,7105100061,高一552班,90,247,29,84,6,84,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,0,2,0,2,2,2,2,0,2,2,0,1,1,0,1,1,1,0,0,1
82166195,7105100144,高一553班,90,247,3,81,9,81,9,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,2,2,0,2,0,2,2,0,1,1,1,1,1,1,1,1,1
82166200,7105100030,高一552班,90,247,29,82,8,82,8,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,1,0,1,1,1,0,1,1,1,1
82166224,7105100063,高一553班,90,247,3,82,8,82,8,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,1,0,1,1,1
82166236,7105100067,高一552班,90,247,29,81,9,81,9,3,3,0,3,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,1,1,1,1,1
82167465,7105100525,高一554班,90,247,11,80,10,80,10,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,1,1,1,1,1,1,1,1,1,1
82167483,7105100184,高一557班,90,247,9,81,9,81,9,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,0,2,2,2,2,2,2,1,1,1,1,0,1,1,1,1,1
82167834,7106100817,高一567班,90,247,11,82,8,82,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,2,2,0,2,2,2,0,2,2,2,0,2,2,2,1,1,1,1,1,1,1,0,1,0
82168048,7105100053,高一550班,90,247,21,82,8,82,8,3,3,0,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,1,1,1,0,1,1,1,1,1
82168070,7105100043,高一550班,90,247,21,81,9,81,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,2,2,2,2,2,2,2,2,2,2,0,2,0,0,2,1,1,1,1,1,1,0,1,1,1
82168074,7105100281,高一555班,90,247,16,80,10,80,10,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82295980,7106101131,高一568班,90,247,12,80,10,80,10,3,3,3,3,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82145525,7105100454,高一557班,89,288,12,80,9,80,9,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,1,1,1,1,0,1,1,1,1,1
82150393,7106101020,高一568班,89,288,15,81,8,81,8,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,0,2,2,2,0,2,2,0,1,1,1,1,1,0,1,1,1
82150395,7106100230,高一564班,89,288,25,81,8,81,8,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,2,0,2,2,0,0,1,1,1,1,1,1,1,1
82150402,7106100613,高一562班,89,288,19,80,9,80,9,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,1,1,1,1,1,1,0,1,1,1
82150422,7106100110,高一569班,89,288,20,79,10,79,10,3,3,3,3,0,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82153666,7105100131,高一558班,89,288,5,80,9,80,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,0,0,2,2,0,0,2,0,2,2,2,1,1,1,1,0,1,1,1,1,1
82156609,7106100612,高一561班,89,288,29,81,8,81,8,3,3,3,3,0,3,3,0,3,3,3,3,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,0,1,1,1,1,1
82156633,7106100712,高一565班,89,288,11,79,10,79,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,1,1,1,1,1,1,1,1,1
82158301,7106100127,高一567班,89,288,13,81,8,81,8,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,2,2,0,2,0,2,2,0,1,1,1,1,1,0,1,1,1
82158332,7106100531,高一567班,89,288,13,81,8,81,8,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,2,2,0,2,0,2,2,0,1,1,1,1,1,0,1,1,1
82159386,7105100153,高一555班,89,288,19,80,9,80,9,3,3,0,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,0,1,1,1,1,1,1,1,1,1
82160243,7105100468,高一557班,89,288,12,80,9,80,9,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,1,1,1,0,1,1,1,1,1,1
82160476,7105100447,高一554班,89,288,12,81,8,81,8,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,0,2,2,2,2,2,2,0,0,1,1,1,1,1,1,1,1
82161113,7106100915,高一565班,89,288,11,79,10,79,10,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,0,2,0,2,2,2,1,1,1,1,1,1,1,1,1,1
82161116,7106100218,高一562班,89,288,19,79,10,79,10,3,3,3,3,0,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,1,1,1,1,1,1,1,1,1
82161132,7106100721,高一564班,89,288,25,80,9,80,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,2,2,0,2,0,2,0,2,2,2,2,0,2,2,0,1,1,1,1,1,1,1,1,1
82162586,7105100449,高一560班,89,288,4,81,8,81,8,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,0,2,2,0,2,0,1,1,1,1,0,1,1,1,1
82162823,7105100156,高一553班,89,288,7,79,10,79,10,3,3,0,3,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82162846,7105100236,高一553班,89,288,7,79,10,79,10,0,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82162856,7105100247,高一560班,89,288,4,81,8,81,8,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,0,2,2,2,0,1,1,0,1,1,1,1,1,1
82164379,7105100157,高一560班,89,288,4,79,10,79,10,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82164383,7105100278,高一558班,89,288,5,80,9,80,9,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,1,1,1,1,1,1,1,0,1,1
82164713,7106101335,高一569班,89,288,20,81,8,81,8,3,3,0,0,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,1,1,1,1,1,1
82164716,7106100520,高一568班,89,288,15,82,7,82,7,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,0,3,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1,1,1,0,1,0,1,0,1,1
82164717,7106101106,高一567班,89,288,13,82,7,82,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,0,2,2,2,2,0,2,2,0,0,1,1,0,0,1,1,1,0,1,1
82164723,7106101314,高一568班,89,288,15,80,9,80,9,3,3,3,3,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,1,1,1,0,1,1,1,1,1,1
82165013,7106100421,高一570班,89,288,5,81,8,81,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,1,1,1,0,0,1,1,1,1,1
82165043,7106101026,高一561班,89,288,29,80,9,80,9,3,3,3,3,0,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,1,1,1,1,0,1,1,1,1,1
82165216,7106101040,高一568班,89,288,15,80,9,80,9,3,3,3,3,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,1,1,1,1,1,0,1,1,1,1
82165717,7106101113,高一569班,89,288,20,79,10,79,10,3,3,3,3,0,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82165745,7106100327,高一563班,89,288,9,80,9,80,9,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,1,1
82166199,7105100029,高一552班,89,288,35,81,8,81,8,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,2,2,2,2,0,2,2,2,2,2,0,2,2,2,0,0,1,1,1,1,1,1,1,1
82166201,7105100402,高一552班,89,288,35,81,8,81,8,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,0,2,0,2,2,2,2,2,0,2,0,1,1,1,1,1,1,0,1,1
82166600,7106100809,高一570班,89,288,5,79,10,79,10,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,0,2,0,2,2,0,2,2,0,2,1,1,1,1,1,1,1,1,1,1
82166602,7106100302,高一565班,89,288,11,79,10,79,10,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,0,0,2,2,0,2,2,2,2,2,0,2,1,1,1,1,1,1,1,1,1,1
82166604,7106101214,高一569班,89,288,20,80,9,80,9,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,1,1,1,1,1,1,1,0,1,1
82166612,7106100717,高一564班,89,288,25,79,10,79,10,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,0,3,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82166618,7106100121,高一569班,89,288,20,81,8,81,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,2,0,2,0,2,2,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,1,0,1,1
82166620,7106101213,高一564班,89,288,25,82,7,82,7,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,1,1,0,1,1,1,0,1,1
82167471,7105100324,高一554班,89,288,12,82,7,82,7,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,1,1,0,0,1
82167484,7105100072,高一554班,89,288,12,79,10,79,10,3,3,3,3,3,3,3,0,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82168068,7105100231,高一551班,89,288,27,80,9,80,9,3,3,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,0,1,1,1,1,1,1,1,1,1
82168077,7105100439,高一553班,89,288,7,80,9,80,9,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,1,1,1,1,1,1,1,0,1,1
82170530,7105100502,高一558班,89,288,5,81,8,81,8,3,3,3,3,3,3,3,3,3,0,0,3,3,0,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,0,1,1,1,1,1,1
82150390,7106101201,高一568班,88,332,19,79,9,79,9,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,0,2,0,2,0,2,2,0,1,1,1,1,1,1,1,1,1
82156589,7106100807,高一561班,88,332,31,80,8,80,8,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,0,0,1,1,1,1,1,1,1,1
82156591,7106100805,高一561班,88,332,31,78,10,78,10,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2,1,1,1,1,1,1,1,1,1,1
82156597,7106100626,高一561班,88,332,31,79,9,79,9,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,2,2,2,2,2,2,0,2,2,2,2,0,2,0,0,1,1,1,1,1,1,1,1,1
82156615,7106100701,高一570班,88,332,7,81,7,81,7,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,0,2,0,2,1,1,1,0,1,1,1,0,0,1
82156623,7106101326,高一570班,88,332,7,79,9,79,9,3,3,3,3,0,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1,1,1,0,1,1,1,1,1,1
82158320,7106100328,高一565班,88,332,14,80,8,80,8,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,1,1,0,1,1,0,1,1,1,1
82158328,7106100639,高一565班,88,332,14,80,8,80,8,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,1,1,0,1,1,0,1,1,1,1
82159533,7105100201,高一552班,88,332,37,78,10,78,10,3,3,0,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,0,2,2,0,2,1,1,1,1,1,1,1,1,1,1
82160234,7105100527,高一556班,88,332,8,78,10,78,10,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,2,2,0,2,1,1,1,1,1,1,1,1,1,1
82160767,7106101132,高一567班,88,332,16,80,8,80,8,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,0,1,1,1,1,1,1,0,1,1
82161077,7106101028,高一562班,88,332,21,79,9,79,9,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,2,2,0,2,0,2,2,2,2,2,2,0,2,2,0,1,1,1,1,1,1,1,1,1
82161131,7106100231,高一562班,88,332,21,78,10,78,10,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,2,2,2,2,2,0,2,0,2,2,2,0,2,2,2,1,1,1,1,1,1,1,1,1,1
82161529,7105100099,高一550班,88,332,24,78,10,78,10,3,3,3,3,0,3,3,0,3,0,3,3,3,0,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82161531,0000000001,高一550班,88,332,24,80,8,80,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,2,2,0,2,0,2,2,2,0,0,2,2,2,2,1,1,1,1,1,1,1,0,0,1
